,Round.1,Cell type number,Final.cell.type,X,Y,CD68,PDGFRb,CD56,PanCK,CAV1,Vim,CD90,PDPN,CD45,Ki67,MUC1,EpCAM,aSMA,CD3,CD4,CD8,CD31
1683,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,6700.816,6590.146,10.63547,0,102.0493,3007.655,0,4703.108,2.650246,0,4.019704,0,0,28.52709,2403.847,32.59606,36.86207,20.94581,0
1684,Endothelial ,19,Endothelial ,7413.181,6589.702,242.2905,0,203.9932,213.277,0,11511.84,25.34459,3809.622,22.53378,0,0,23.43919,761.3649,56.58108,41.32432,82.34459,209.6554
1685,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,5954.933,6591.456,24.59016,0,29.72678,4537.978,0,8194.639,10.34426,0,68.40437,0,0,4.191257,0,28.06557,22.34973,45.15847,0
1686,Unknown,0,Unknown,7956.829,6590.179,1.979695,0,54.20305,2.06599,0,4796.35,150.5127,0,78.58376,0,0,4.436548,0,47.79695,89.64975,50.66497,0
1687,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,8292.592,6589.58,0,0,56.27852,12964.23,0,764.5268,1.214765,0,2.986577,0,0,3.561462,0,29.81879,28.63758,33.96309,0
1688,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,9065.06,6591.8,0,0,44.53398,28699.17,0,10137.51,64.57282,0,0,0,0,9.737864,0,18.26214,20.83495,46.33981,0
1689,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6432.369,6591.027,1316.597,0,141.4822,4.699605,0,11387.17,48.36759,0,604.8775,0,0,3.339921,13563.75,446.6047,203.3281,64.01186,0.3992095
1690,Unknown,0,Unknown,7763.374,6592.082,8.908163,0,54.36224,0.6836735,0,13647.75,25.35714,0,45.15816,0,0,6.316327,0,56.37245,35.82143,80.93878,0
1691,Endothelial ,19,Endothelial ,8056.517,6591.638,2559.169,0,65.16908,0.02898551,1008.541,15123.83,816.7971,0,122.4831,0,0,89.36232,1937.261,74.01449,76.33816,69.44444,4967.918
1692,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,6973.089,6593.318,7.93361,0,61.10788,1661.988,0,1814.494,1.298755,0,74.47303,0,0,186.3112,4.178423,39.71784,47.47718,43.07884,0.0373444
1693,aSMA+CD90+PDGFRb-PDPN-CAV1+,11,aSMA+CD90+PDGFRb-PDPN-CAV1+,6377.647,6591.441,3651.368,0,54.05747,1.137931,267.8506,31061.26,8692.46,0,1382.057,0,0,17.1954,24.91954,45.77011,72.83908,112.023,13243.87
1694,Unknown,0,Unknown,7033.795,6595.115,129.6875,0,71.84821,0.07142857,0,9502.643,163.7098,0,500.3616,0,0,1.446429,2366.746,46.36607,81.57589,53.85714,0.04017857
1695,Unknown,0,Unknown,5993.518,6594.887,884.9164,0,73.81605,132.7057,0,24972.8,36.34783,0,46.40134,0,0,50.8796,3.923077,30.42475,45.62876,51.89967,0
1696,Endothelial ,19,Endothelial ,8817.364,6595.727,3069.358,0,45.55963,7.697248,4.825688,17405.35,782.9266,0,0.1834862,0,0,30.97248,5065.761,77.05505,92.89908,78.07339,2701.385
1697,Unknown,0,Unknown,8952.054,6595.1,6.257009,0,49.61215,0,0,2616.762,0,0,3.504673,0,0,0,0,259.1776,73.64953,47.83178,0
1698,NA,NA,NA,5648.8,6596.5,25.95105,0,33.59441,10.16084,0,205.4406,15.25874,0,115.8951,0,0,21.97203,0,27.5035,20.05594,20.55944,0
1699,aSMA+CD90+PDGFRb-PDPN-CAV1-,12,aSMA+CD90+PDGFRb-PDPN-CAV1-,6467.634,6597.03,211.8816,0,91.73684,1.381579,0,11406.62,227.6842,0,135.0658,0,0,1.276316,949.9167,35.23246,37.07895,45.5307,0.04385965
1700,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,6999.409,6595.736,593.5155,0,44.51938,20876.17,0,13006.28,215.1589,0,221.5543,0,0,1198.386,314.6899,48.71318,40.25969,69.51938,0
1701,Unknown,0,Unknown,6890.448,6598.147,32.25896,0,98.15538,1.278884,0.2270916,4475.649,1757.566,0,126.1434,0,0,39.33068,0,53.3745,58.60956,54.9761,0
1702,Unknown,0,Unknown,7757.437,6598.184,0.2195122,0,97.19512,0.3577236,0,6731.285,26.13008,0,21.65854,0,0,0.300813,0,58.78049,69.43902,69.61789,0
1703,Unknown,0,Unknown,7934.222,6598.356,0.3722628,0,64.54015,0.08759124,0,1457.482,0.4160584,0,153.0949,0,0,3.277372,0,232.7518,164.7518,38.78832,0
1704,Unknown,0,Unknown,9018.467,6597.756,0,0,55.76119,0,0,18657.12,0,0,29.84328,0,0,0,0,669.9104,108.2612,87.48507,0
1705,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,8163.995,6598.059,829.9819,0,58.43478,23611.74,0,12453.44,0.3152174,0,235.8297,0,0,86.60215,0,34.5942,99.1413,39.17754,0
1706,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,8319.885,6597.908,0,0,26.89655,2364.592,0,550.4943,0.04597701,0,0.1954023,0,0,0,0,44.65517,31.01149,40.34483,0
1707,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,8690.897,6598.839,4.959596,0,64.55556,32208.87,0,16623.82,21.87879,0,0.4090909,0,0,27.91786,15.51515,39.44949,39.46465,50.21717,0
1708,Endothelial ,19,Endothelial ,6659.852,6600.568,785.4106,0,190.27,147.4677,0,12837.02,1914.989,0,13.10266,0,0,39.05703,4298.327,29.53232,38.95817,50.40684,1935.403
1709,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,6312.66,6601.02,137.7989,0,36.7663,28969.41,0,14692.91,42.3587,0,10.40217,0,0,124.6485,0,57.17935,36.18478,39.18478,0
1710,Unknown,0,Unknown,6816.019,6602.617,46.04722,0,455.0167,11.98333,0,5798.903,165.7389,0,122.7028,0,0,43.91389,860.9,106.9722,77.99722,47.78333,0
1711,Endothelial ,19,Endothelial ,8763.957,6601.777,311.6355,0,80.87291,0,0,18697.87,0.2107023,0,2.719064,0,0,0.4381271,0,36.93645,39.99666,68.95318,78.58528
1712,NA,NA,NA,6096.803,6602.399,1.166667,0,26.41057,1.98374,0,2.313008,2.691057,0,215.6992,0,0,5.191057,0,27.80894,36.19919,74.37398,0
1713,Immune ,20,Immune ,7196.47,6602.67,235.9353,0,87.89552,0.2537313,0,17608.26,0.07960199,0,1605.711,0,0,9.00995,0.1442786,1350.582,282.2836,86.08458,0
1714,Endothelial ,19,Endothelial ,7422.391,6602.333,2579.609,0,371.7734,26.14844,0,28620.12,113.4922,28746.55,12.07812,0,0,323.0859,5755.398,41.10938,52.14062,123.9766,179.5234
1715,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,7451.334,6603.048,213.2168,0,92.53846,5630.099,0,13548.48,14.25175,49.38228,47.07692,0,0,820.7887,128.7925,48.47319,40.37296,73.24709,1.531469
1716,Unknown,0,Unknown,7710.007,6603.412,24.22642,0,54.33491,0.240566,0,21400.47,26.2783,0,23.88679,0,0,3.221698,0,49.95755,25.4434,85.58491,0
1717,Immune ,20,Immune ,7978.074,6603.463,360.4175,0.3195876,86.24742,0.2731959,1.752577,15377.89,317.2268,0,1486.742,0,0.314433,0.1443299,13.62887,3367.552,634.3196,136.8041,0
1718,Immune ,20,Immune ,8007.974,6603.513,25.55851,0.01595745,53.23936,1.595745,21.76596,13984.09,27.6117,0,1547.404,0,0.03723404,9.595745,0,1074.612,57.93617,392.883,0
1719,Unknown,0,Unknown,8021.52,6603.8,35.51546,0,40.76289,1.721649,0,14332.78,69.96907,0,449.3402,0,0,0.2680412,0,868.2062,35.15464,110.5567,0
1720,Endothelial ,19,Endothelial ,8536.797,6603.878,6294.482,89.12941,652.3706,0,72.35294,6581.153,23.18235,420.4176,125.4941,0,115.5235,8.929412,1529.147,405.2882,1024.447,1650.518,212.1647
1721,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8799.423,6603.615,25.84545,0,115.3636,0,0,29362.1,0,0,0.3545455,0,0,1.018182,20.43636,32.57273,18.32727,61.31818,0
1722,Endothelial ,19,Endothelial ,6384.439,6604.463,1343.391,0,38.01042,0.9270833,165.4479,26884.79,3260.984,0,889.9583,0,0,4.5625,343.5625,34.4375,42.17708,78.64583,7682.557
1723,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,6584.071,6605.432,45.96183,0,37.13232,35460.8,0,1435.015,125.972,0,8.541985,0,0,1540.269,0,43.69211,36.74809,39.77863,0
1724,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,7398.462,6604.673,45.55,0,472.92,0,0,10951.93,9.32,1.34,18.06,0,0,2.6,6257.82,197.71,82.72,190.17,3.99
1725,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,7554.865,6604.44,5168.732,0,303.5702,38463.86,0,17555.95,7.381579,0,122.4956,0,0,294.578,311.1667,60.95175,62.9386,89.07456,0
1726,Unknown,0,Unknown,6872.175,6606.007,10.70561,0,119.014,11.95327,0.228972,5937.897,2.285047,0,126.8224,0,0,24.78505,0,58.59813,44.30841,48.71028,0
1727,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,5886.488,6607.466,55.77273,0,44.14439,9830.494,0,14087.57,7.927807,0,41.61765,0,0,60.95294,0,41.50535,46.40107,55.81818,0
1728,Endothelial ,19,Endothelial ,6394.439,6608.152,990.6019,0,237.9709,0.4368932,19.91262,11049.63,3894.427,0,184.5243,0,0,9.941748,5223.728,56.38835,80.91262,73.14563,2180.544
1729,Unknown,0,Unknown,8953.237,6609.318,13.21154,0,32.02404,0,0,3062.928,0,0,1.432692,0,0,0.4471154,0,74.93269,39.48558,55.99519,0
1730,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,9107.542,6607.823,110.741,0,141.4022,963.1901,0,31108.63,0.1349862,0,0,0,0,0.1900826,5563.248,75.17631,79.78237,117.449,0
1731,Endothelial ,19,Endothelial ,7412.881,6610.771,152.6842,0,146.2579,0.1631579,0,5717.674,23.32632,136.2211,79.16316,0,0,4.863158,8233.289,27.88947,73.4,48.63684,16.86316
1732,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8194.051,6613.251,8485.68,0,90.29897,0,0,26693.84,1.38488,0,389.5464,0,0,28.18557,14.43299,43.63918,98,130.6392,15.23024
1733,Endothelial ,19,Endothelial ,6681.595,6609.457,599.3642,0.03757225,163.7832,11.42486,94.90751,12551.24,3708.691,0,5.236994,0,0,13.84393,9709.91,24.30636,63.20231,44.09827,611.4595
1734,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,8088.81,6610.069,0,0,30.54037,26404.2,0,3349.59,2.496894,0,2.875776,0,0,134.9273,3604.665,30.76398,35.42236,30.31056,0
1735,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,6641.845,6612.365,187.1728,0,51.22222,43786.13,0,5588.127,3061.265,0,3.768519,0,0,1101.209,43.48148,37.20679,42.08951,45.53395,0
1736,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,7309.026,6611.632,135.2571,0,45.89206,33495.18,0,7285.467,1034.841,0,21.80317,0,0,163.0388,0.05714286,51.47937,40.6127,56.56825,0
1737,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,7388.802,6611.714,3192.764,0,508.5962,0.2740385,0,20898.7,428.0192,0.1394231,507.0577,0,0,30.30769,3751.861,365.9952,144.2356,253.6683,0
1738,Endothelial ,19,Endothelial ,8617.981,6613.509,407.5353,0,67.79412,0,386.8529,27791.32,809.4,0,0,0,0,4.241176,2812.841,43.52941,60.25882,60.37647,128.1824
1739,Immune ,20,Immune ,6912.967,6613.59,51.01835,0,53.52294,18.93578,0,20930.94,9.669725,0,2335.073,0,0,36.78899,23.77982,1597.239,374.7982,90.70642,0
1740,Immune ,20,Immune ,7956.415,6613.323,12.2037,0,73.70988,1.728395,0,6181.926,30.90741,0,1476.432,0,0,1.290123,0,871.7469,382.358,56.94444,0
1741,Unknown,0,Unknown,8026.052,6616.052,11.4125,0,63.91875,12.11875,0,7227.288,25.80625,0,1018.281,0,0,2.625,9.05625,1054.088,31.2,107.4875,0.175
1742,Unknown,0,Unknown,8574.699,6613.176,35.36614,0,29.40157,0,0,20583.07,0.4055118,0,0.1456693,0,0,0,0,30.00394,35.29528,39.44882,0
1743,Immune ,20,Immune ,6780.272,6615.797,262.5676,0,100.1216,8.915541,0,19875.58,34.76351,0,4365.591,0,0,21.21284,132.9764,1280.916,476.4628,68.86486,0
1744,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,7005.876,6615.967,318.0248,0,48.09091,10684.62,0,6013.488,88.63223,0,128.1901,0,0,618.4504,161.1736,52.15289,41.64463,53.67355,0
1745,Unknown,0,Unknown,7131.625,6615.347,11.01974,0,32.13816,10.375,0,9742.276,65.48684,0,43.375,0,0,7.256579,1.835526,47.78947,37.33553,60.00658,0
1746,Unknown,0,Unknown,7851.629,6615.802,8.313589,0,74.19164,0.2090592,0,6073.941,14.60976,0,382.0105,0,0,2.278746,0,538.3868,242.6585,50.55401,0
1747,Unknown,0,Unknown,8281.576,6616.165,635.5182,0,62.9854,19.20438,0,4700.391,0.5437956,0,69.17883,0,0,7.879562,189.7044,27.01825,63.74453,33.4708,0
1748,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,8484.97,6615.16,1.003717,0,53.89963,2394.836,0,7665.528,0.6877323,0,4.565056,0,0,7.297398,5.475836,31.5539,32.98513,47.2974,0
1749,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8996.585,6615.279,28.88764,0,110.236,0,0,22520.97,0,0,0,0,0,2.161049,295.2434,38.1573,38.65918,110.9775,0
1750,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,5949.509,6615.527,88.60656,0,30.77869,11703.39,0,15230.56,6.368852,0,48.67623,0,0,66.9375,0,23.47131,37.55738,80.92623,0
1751,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6454.714,6617,190.6419,0,186.1486,0.9256757,0,5400.98,31.06081,0,92.50676,0,0,11.72297,3194.392,30.49324,41.63514,30.06081,0
1752,Endothelial ,19,Endothelial ,6489.171,6618.891,2890.419,0,95.96124,0.5697674,0,19134.98,148.2636,0,540.0698,0,0,18.34109,1361.516,186.9884,128.8333,78.43023,21.77132
1753,Immune ,20,Immune ,7976.38,6619.184,20.98013,0,69.37086,0,0,13058.91,616.5497,0,2475.576,0,0,7.337748,14.29139,2224.901,721.8013,88.09272,0
1754,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8245.642,6618.739,988.9837,0,94.10784,3.869281,0,13388.5,0.5294118,0,164.1569,0,0,14.32026,194.6471,45.71895,47.7549,43.80065,12.29739
1755,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8552.25,6618.462,233.402,0,30.18627,0,3.04902,19910.67,0,0,4.245098,0,0,0,1386.951,44.92157,38.43137,49.14706,0.8823529
1756,Endothelial ,19,Endothelial ,6938.918,6619.816,227.8547,0,51.06704,4.832402,0,20987.77,5489.76,0,39.22346,0,0,34.08939,0,43.53631,59.08939,77.21788,3960.464
1757,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8560.43,6620.814,5.310345,0,58.73793,0,0,5358.11,0,0,0.1172414,0,0,0,490.1655,42.90345,25.55862,13.57241,0.9793103
1758,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8708.033,6619.426,794.266,0,60.62179,41.95513,0,14141.52,1.00641,0,5.173077,0,0,1.971154,1448.913,59.25641,107.5801,60.23397,0
1759,Endothelial ,19,Endothelial ,7179.086,6621.255,106.3884,0,128.6161,2.892857,0,16799.03,6174.433,0,64.94643,0,0,22.89732,4637.817,57.625,45.33482,59.11161,2109.723
1760,Unknown,0,Unknown,8725.141,6620.844,3.539823,68.88496,61.52212,0,0,5257.372,1.053097,0,0,0,0,1.230088,0.03539823,59.02655,33.9646,40.63717,0
1761,Unknown,0,Unknown,6333.582,6623.182,31055.69,0,31.88153,125.8711,0,43902.1,6.156794,0,235.9895,0,0,144.108,0,36.64808,94.7108,159.8258,0
1762,Immune ,20,Immune ,6916.725,6623.092,1167.649,0,54.9084,7.236641,0,20175.24,0.007633588,0,6961.481,0,0,76.1374,0.09923664,6047.038,1671.855,162.229,0
1763,Unknown,0,Unknown,6988.238,6622.94,24704.51,0,29.77451,0,0,42429.92,224.0833,0,493.701,0,0,622.2941,0,53.9902,78.58333,131.5294,0
1764,Immune ,20,Immune ,5746.289,6623.609,253.0702,0,70.41137,10.87625,0,9132.512,96.23746,0,1131.388,0,0,17.44147,797.3579,453.2475,136.2074,77.91304,0
1765,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,6268.274,6625.13,1493.41,0,61.16724,33022.54,0,21904.26,29.45051,0,15.5802,0,0,537.1183,0,89.60068,189.6724,139.2082,0
1766,aSMA+CD90+PDGFRb-PDPN-CAV1-,12,aSMA+CD90+PDGFRb-PDPN-CAV1-,6414.979,6623.433,270.9362,0,214.5973,5.828859,0.02348993,11145.2,1204.064,0,15.42282,0,0,4.755034,18098.36,57.22483,94.0906,78.0302,0.09731544
1767,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,7485.892,6623.206,44.28232,0,64.30343,28919.57,0,5901.282,39.66491,0,12.00528,0,0,634.0081,0,40.15831,39.41425,59.65435,0
1768,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,7603.03,6624.599,5.483051,0,56.37712,25121.48,0,309.839,234.4619,0,3.025424,0,0,7.436441,0,41.33051,57.50847,49.10593,0
1769,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6864.362,6626.957,17.5125,0,49.05625,15.81875,0,9691.55,12.45625,0,136.4125,0,0,26.63125,267.0813,43.225,34.9375,64.2125,0
1770,aSMA+CD90+PDGFRb-PDPN-CAV1-,12,aSMA+CD90+PDGFRb-PDPN-CAV1-,7143.959,6626.496,76.16402,0,78.78307,4.005291,0,20324.5,726.5979,0,155.9735,0,0,19.53439,56.22751,282.8307,104.582,95.75661,3.031746
1771,Endothelial ,19,Endothelial ,8055.56,6625.96,568.1608,0,78.4965,2.846154,7.713287,19759.45,106.0699,0,2.461538,0,0,3.846154,718.6643,33.24476,50.11189,98.22378,615.2098
1772,Unknown,0,Unknown,8929.317,6626.619,1021.19,0,45.41899,0,0,30248.08,0.1564246,0,0,0,0,0,0,33.21229,47.50838,119.1341,0
1773,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,5825.016,6628.546,626.7333,0,50.19649,32464.27,0,14471.09,271.1825,0,81.23509,0,0,340,0,44.62456,45.56842,52.42807,0
1774,Endothelial ,19,Endothelial ,6957.059,6628.401,22.36264,0,50.75824,0.5164835,0,9532.198,720.6593,0,151.1429,0,0,6.994505,24.94505,25.99451,43.23077,82.25824,824.1813
1775,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,7364.125,6629.125,43.09091,0,240.438,0,0,13217.02,50.67769,0,5.214876,0,0,17.33884,40748.21,33.99174,53.67769,64.73554,0
1776,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,7337.017,6630.665,3.136752,0,43.04274,3126.906,0,3091.876,0.1153846,0,15.11966,0,0,230.3803,2.17094,35.11111,35.7906,50.32479,0
1777,Immune ,20,Immune ,7985.036,6632.016,221.436,0,65.109,0,0,12718,759.0284,0,1489.502,0,0,6.222749,458.9621,1179.441,286.0995,101.4882,0
1778,Endothelial ,19,Endothelial ,8070.417,6629.641,1359.142,0,56.34728,0.2343096,720.2134,27550.92,57.8954,0,16.74895,0,0,66.91632,2673.623,37.32636,37.68201,74.46025,2201
1779,Unknown,0,Unknown,8085.188,6631.812,0.006993007,0,48.22378,0,142.2308,5865.413,6.776224,0,119.7203,0,0,3.846154,0.1398601,389.7552,146.6224,54.98601,0.2027972
1780,Endothelial ,19,Endothelial ,8624.979,6630.872,509.2,0,33.45455,0,122.8636,26730.57,112.8273,0,0,0,0,0,1.527273,50.24545,35.39091,43.78182,93.24545
1781,Endothelial ,19,Endothelial ,6506.05,6634.844,547.5055,0,103.2177,1.254613,255.4649,18455.89,2317.21,0,23.51661,0,0,11.95203,3805.007,57.32841,48.35055,53.65683,6735.133
1782,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,6584.055,6632.916,1259.26,0,52.07761,30702.37,0,6670.287,184.3612,0,9.152239,0,0,3069.088,0,48.69254,54.76716,37.37015,0
1783,Endothelial ,19,Endothelial ,7081.264,6635.923,1096.757,0,64.92434,1.467105,7.207237,15951.86,2592.112,0,211.8191,0,0,46.22368,8256.622,55.44079,86.14803,91.59539,6618.27
1784,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,6299.482,6634.193,119.4481,0,57.93361,41431.68,0,5026.776,603.9585,0,14.14938,0,0,532.4746,0,53.39834,39.91286,39.24896,0
1785,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,7624.515,6635.545,13.98492,0,37.32663,43634.25,0,1633.03,31.8794,0,1.663317,0,0,188.3195,0,40.22613,28.64824,40.79899,0
1786,Endothelial ,19,Endothelial ,8639.404,6633.104,129.6141,0,63.40664,0,149.2946,16422.15,447.3568,0,0,0,0,0.02904564,36.47303,42.35685,58.07469,61.52697,5615
1787,Unknown,0,Unknown,8783.65,6635.04,19.52362,0,64.09843,2.57874,0,13536.06,0,0,0.03149606,0,0,0,0,34.26378,32.41732,46.32283,10.56299
1788,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6436.246,6633.279,678.7268,0,194.6907,0.2680412,0,13071.62,24.95876,0,203.9536,0,0,2.927835,21698.39,45.90206,54.83505,78.51031,0
1789,Immune ,20,Immune ,6924.668,6635.644,257.5838,0,59.84971,9.890173,0,15351.08,91.82659,0,5524.983,0,0,19.20809,0,4493.861,973.8844,82.60116,0.04046243
1790,aSMA+CD90+PDGFRb-PDPN-CAV1-,12,aSMA+CD90+PDGFRb-PDPN-CAV1-,7760.443,6635.698,10.61644,0,155.9361,1.383562,0,20393.69,321.6438,0,6.273973,0,0,1.511416,60.57078,34.52968,49.74886,138.1187,0
1791,Unknown,0,Unknown,7866.982,6635.108,99.66939,0,82.97143,0.07755102,0,8556.482,64.4,0,307.5551,0,0,1.269388,0,936.7347,333.7388,78.02041,0
1792,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,5604.361,6636.443,18.1244,0,36.98086,23239.23,0,169.6699,67.66507,0,53.26794,0,0,207.413,14.82297,28.55981,27.57416,23.46411,0
1793,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,5803.684,6636.354,19.28902,0,22.59538,0.03468208,4.32948,8954.457,0.1445087,0,54.4104,0,0,23.05202,32.44509,45.24277,39.58382,48.21965,0.1734104
1794,Immune ,20,Immune ,6480.768,6637.17,165.271,0,267.271,0.1935484,0,13220.59,2.529032,0,2122.49,0,0,2.225806,6.729032,3161.155,493.3677,63.94839,0.1419355
1795,Endothelial ,19,Endothelial ,6975.487,6635.977,4457.434,0,45.87209,0.1550388,0,14358.19,803.2171,0,257.3527,0,0,36.13566,35.41473,45.06202,38.34496,60.36822,301.8876
1796,Unknown,0,Unknown,7189.337,6636.947,7,0,128.4215,0.08264463,0,6864.483,95.16529,0,29.58678,0,0,12.36777,0.2190083,44.88843,26.94215,53.78512,0.0785124
1797,Unknown,0,Unknown,5893.444,6637.756,0.1111111,0,31.65741,0.1203704,0,1305.731,18.6713,0,604.6898,458.2111,0,6.050926,0,307.2778,57.49537,35.00463,0
1798,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,6644.194,6637.206,42.78017,0,43.40086,13927.18,0,4593.56,490.2198,0,11.96552,0,0,413.4914,0,40.69828,26.40948,44.63793,0
1799,Unknown,0,Unknown,8034.119,6636.125,38.91331,0,81.67183,2.643963,0.1114551,9769.226,259.8885,0,821.4025,0,0,2.179567,201.6068,802,137.517,73.57276,0.2662539
1800,Unknown,0,Unknown,8731.768,6637.783,13.39024,0,43.10366,0,0,3632.646,0,0,0,0,0,3.628049,11.25,21.42683,22.35976,32.0122,0
1801,PanCK-Vim-MUC1-,5,PanCK-Vim-MUC1-,6777.113,6639.226,23.64,0,188.13,22.4,0,374.44,97.47,0,67.01,0,0,74.39,46.41,26.22,35.63,38.25,0
1802,Unknown,0,Unknown,7836.461,6638.351,0.09056604,0,59.78113,0,0,5267.245,7.196226,0,0.7245283,0,0,2.026415,0,38.57736,35.09434,59.41887,0
1803,Unknown,0,Unknown,7901.647,6639.029,2.721311,0,63.81967,5.647541,0,2925.902,0,0,17.36885,0,0,3.278689,0,137.1639,50.40984,27.91803,0
1804,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8284.782,6640.05,0.8051282,0,110.1897,0.2358974,0,12657.46,0,0,19.39487,0,0,0.005128205,2537.328,37.72308,38.38462,52.65128,0
1805,Immune ,20,Immune ,7161.405,6640.067,342.4336,0,105.3086,4.421875,0,18338.39,210.457,0,1436.43,0,0,16.35938,0,883.6484,407.293,78.16797,14.10938
1806,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,8127.831,6640.792,816.6424,0,36.58681,19113.51,0,722.1007,4.159722,0,6.097222,0,0,13.19097,0,41.57986,33.66667,42.10764,0
1807,Endothelial ,19,Endothelial ,8633.019,6640.75,21.07527,0,41.49462,0,0,11405.42,152.1613,0,0,0,0,0,0,37.16129,26.26882,45.49462,4361.677
1808,PanCK+Vim-MUC1-,4,PanCK+Vim-MUC1-,5876.597,6641.567,59.12057,0,34.88652,5470.014,0,3064.163,15.29078,0,55.41844,0,0,17.19858,0,35.68794,38.1844,32.13475,0
1809,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,6450.705,6641.509,205.3297,0,138.773,0.9567568,0,9367.33,9.308108,0,91.58378,0,0,0.4810811,5913.032,18.42703,40.15135,36.88649,0
1810,PanCK+Vim+MUC1-,2,PanCK+Vim+MUC1-,7247.697,6640.867,54.63948,0,65.36052,23346.35,0,9561.455,88.85408,0,30.41202,0,0,87.20496,0,48.40773,41.09013,60.00429,0
1811,aSMA+CD90-PDGFRb-PDPN-CAV1-,14,aSMA+CD90-PDGFRb-PDPN-CAV1-,8913.228,6642.007,3311.781,0,57.90876,0,0,25251.65,0,0,0.149635,0,0,0.8175182,22.58759,44.63139,55.32847,122.0328,0
1812,Unknown,0,Unknown,5700.629,6645.647,128.244,0,52.864,19.612,0,16299.58,12.172,0,621.012,0,0,33.98,481.78,223.676,105.488,63.88,1.088
1813,Unknown,0,Unknown,5779.82,6642.456,195.1056,0,52.37294,6.181518,1.112211,10976.98,27.81848,0,292.4323,0,0,9.762376,5.940594,167.2574,63.39934,54.66007,0.07920792
